;Scopy version,dda5ec6
;Exported on,Friday January 14/01/2022
;Device,M2K
;Nr of samples,3200
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
676,-0.000924,0.258068,0.497341
677,-0.000923,0.26414,0.497341
678,-0.000922,0.26414,0.497341
679,-0.000921,0.267176,0.497341
680,-0.00092,0.270212,0.497341
681,-0.000919,0.27173,0.497341
682,-0.000918,0.273248,0.497341
683,-0.000917,0.276284,0.495823
684,-0.000916,0.276284,0.495823
685,-0.000915,0.27932,0.497341
686,-0.000914,0.282356,0.497341
687,-0.000913,0.282356,0.497341
688,-0.000912,0.285392,0.497341
689,-0.000911,0.289946,0.497341
690,-0.00091,0.289946,0.497341
691,-0.000909,0.292983,0.497341
692,-0.000908,0.294501,0.497341
693,-0.000907,0.297537,0.497341
694,-0.000906,0.299055,0.497341
695,-0.000905,0.300573,0.497341
696,-0.000904,0.300573,0.497341
697,-0.000903,0.303609,0.497341
698,-0.000902,0.306645,0.497341
699,-0.000901,0.308163,0.495823
700,-0.0009,0.308163,0.495823
701,-0.000899,0.312717,0.495823
702,-0.000898,0.314235,0.498859
703,-0.000897,0.314235,0.495823
704,-0.000896,0.318789,0.495823
705,-0.000895,0.318789,0.497341
706,-0.000894,0.318789,0.497341
707,-0.000893,0.321825,0.494305
708,-0.000892,0.324861,0.495823
709,-0.000891,0.324861,0.498859
710,-0.00089,0.32638,0.495823
711,-0.000889,0.327898,0.495823
712,-0.000888,0.329416,0.495823
713,-0.000887,0.332452,0.497341
714,-0.000886,0.332452,0.495823
715,-0.000885,0.335488,0.497341
716,-0.000884,0.337006,0.495823
717,-0.000883,0.338524,0.495823
718,-0.000882,0.340042,0.495823
719,-0.000881,0.34156,0.495823
720,-0.00088,0.343078,0.498859
721,-0.000879,0.343078,0.494305
722,-0.000878,0.346114,0.497341
723,-0.000877,0.347632,0.497341
724,-0.000876,0.34915,0.495823
725,-0.000875,0.350668,0.497341
726,-0.000874,0.352186,0.495823
727,-0.000873,0.352186,0.495823
728,-0.000872,0.353704,0.495823
729,-0.000871,0.353704,0.497341
730,-0.00087,0.35674,0.495823
731,-0.000869,0.359776,0.495823
732,-0.000868,0.361295,0.495823
733,-0.000867,0.361295,0.497341
734,-0.000866,0.362813,0.497341
735,-0.000865,0.362813,0.497341
736,-0.000864,0.365849,0.495823
737,-0.000863,0.367367,0.495823
738,-0.000862,0.367367,0.497341
739,-0.000861,0.368885,0.495823
740,-0.00086,0.368885,0.498859
741,-0.000859,0.371921,0.495823
742,-0.000858,0.373439,0.494305
743,-0.000857,0.371921,0.498859
744,-0.000856,0.374957,0.495823
745,-0.000855,0.376475,0.495823
746,-0.000854,0.376475,0.497341
747,-0.000853,0.376475,0.497341
748,-0.000852,0.379511,0.497341
749,-0.000851,0.377993,0.497341
750,-0.00085,0.381029,0.497341
751,-0.000849,0.384065,0.497341
752,-0.000848,0.385583,0.497341
753,-0.000847,0.384065,0.497341
754,-0.000846,0.387101,0.497341
755,-0.000845,0.387101,0.497341
756,-0.000844,0.388619,0.495823
757,-0.000843,0.390137,0.497341
758,-0.000842,0.390137,0.497341
759,-0.000841,0.390137,0.497341
760,-0.00084,0.393173,0.497341
761,-0.000839,0.393173,0.497341
762,-0.000838,0.393173,0.495823
763,-0.000837,0.39621,0.495823
764,-0.000836,0.394692,0.497341
765,-0.000835,0.397728,0.497341
766,-0.000834,0.397728,0.497341
767,-0.000833,0.399246,0.497341
768,-0.000832,0.399246,0.497341
769,-0.000831,0.399246,0.497341
770,-0.00083,0.402282,0.497341
771,-0.000829,0.400764,0.497341
772,-0.000828,0.4038,0.497341
773,-0.000827,0.402282,0.495823
774,-0.000826,0.406836,0.498859
775,-0.000825,0.4038,0.495823
776,-0.000824,0.408354,0.497341
777,-0.000823,0.406836,0.497341
778,-0.000822,0.409872,0.497341
779,-0.000821,0.408354,0.497341
780,-0.00082,0.41139,0.497341
781,-0.000819,0.41139,0.498859
782,-0.000818,0.412908,0.497341
783,-0.000817,0.412908,0.497341
784,-0.000816,0.414426,0.497341
785,-0.000815,0.414426,0.497341
786,-0.000814,0.414426,0.497341
787,-0.000813,0.417462,0.497341
788,-0.000812,0.417462,0.497341
789,-0.000811,0.417462,0.497341
790,-0.00081,0.41898,0.497341
791,-0.000809,0.41898,0.497341
792,-0.000808,0.41898,0.497341
793,-0.000807,0.41898,0.497341
794,-0.000806,0.420498,0.497341
795,-0.000805,0.422016,0.497341
796,-0.000804,0.420498,0.497341
797,-0.000803,0.423534,0.498859
798,-0.000802,0.425052,0.497341
799,-0.000801,0.423534,0.495823
800,-0.0008,0.425052,0.497341
801,-0.000799,0.423534,0.497341
802,-0.000798,0.42657,0.497341
803,-0.000797,0.42657,0.497341
804,-0.000796,0.425052,0.497341
805,-0.000795,0.428088,0.497341
806,-0.000794,0.428088,0.497341
807,-0.000793,0.428088,0.497341
808,-0.000792,0.431125,0.497341
809,-0.000791,0.431125,0.497341
810,-0.00079,0.432643,0.497341
811,-0.000789,0.432643,0.497341
812,-0.000788,0.432643,0.497341
813,-0.000787,0.434161,0.497341
814,-0.000786,0.434161,0.495823
815,-0.000785,0.434161,0.498859
816,-0.000784,0.432643,0.495823
817,-0.000783,0.435679,0.497341
818,-0.000782,0.435679,0.495823
819,-0.000781,0.435679,0.497341
820,-0.00078,0.437197,0.497341
821,-0.000779,0.437197,0.497341
822,-0.000778,0.435679,0.497341
823,-0.000777,0.438715,0.495823
824,-0.000776,0.438715,0.497341
825,-0.000775,0.438715,0.497341
826,-0.000774,0.440233,0.494305
827,-0.000773,0.440233,0.497341
828,-0.000772,0.438715,0.495823
829,-0.000771,0.441751,0.495823
830,-0.00077,0.441751,0.495823
831,-0.000769,0.441751,0.495823
832,-0.000768,0.443269,0.495823
833,-0.000767,0.443269,0.497341
834,-0.000766,0.443269,0.495823
835,-0.000765,0.444787,0.498859
836,-0.000764,0.443269,0.495823
837,-0.000763,0.444787,0.495823
838,-0.000762,0.444787,0.498859
839,-0.000761,0.444787,0.495823
840,-0.00076,0.446305,0.495823
841,-0.000759,0.446305,0.497341
842,-0.000758,0.444787,0.494305
843,-0.000757,0.447823,0.497341
844,-0.000756,0.447823,0.495823
845,-0.000755,0.447823,0.495823
846,-0.000754,0.446305,0.494305
847,-0.000753,0.449341,0.494305
848,-0.000752,0.449341,0.497341
849,-0.000751,0.449341,0.495823
850,-0.00075,0.449341,0.495823
851,-0.000749,0.447823,0.495823
852,-0.000748,0.450859,0.495823
853,-0.000747,0.450859,0.495823
854,-0.000746,0.450859,0.495823
855,-0.000745,0.450859,0.495823
856,-0.000744,0.452377,0.495823
857,-0.000743,0.452377,0.495823
858,-0.000742,0.452377,0.497341
859,-0.000741,0.452377,0.495823
860,-0.00074,0.455413,0.495823
861,-0.000739,0.455413,0.497341
862,-0.000738,0.455413,0.495823
863,-0.000737,0.455413,0.495823
864,-0.000736,0.456931,0.495823
865,-0.000735,0.456931,0.497341
866,-0.000734,0.456931,0.497341
867,-0.000733,0.458449,0.497341
868,-0.000732,0.456931,0.497341
869,-0.000731,0.456931,0.497341
870,-0.00073,0.458449,0.494305
871,-0.000729,0.458449,0.498859
872,-0.000728,0.458449,0.495823
873,-0.000727,0.458449,0.495823
874,-0.000726,0.459967,0.495823
875,-0.000725,0.459967,0.495823
876,-0.000724,0.459967,0.497341
877,-0.000723,0.459967,0.495823
878,-0.000722,0.459967,0.495823
879,-0.000721,0.461485,0.497341
880,-0.00072,0.461485,0.495823
881,-0.000719,0.461485,0.497341
882,-0.000718,0.461485,0.495823
883,-0.000717,0.461485,0.495823
884,-0.000716,0.461485,0.497341
885,-0.000715,0.463004,0.497341
886,-0.000714,0.463004,0.497341
887,-0.000713,0.463004,0.497341
888,-0.000712,0.463004,0.497341
889,-0.000711,0.463004,0.497341
890,-0.00071,0.464522,0.497341
891,-0.000709,0.464522,0.497341
892,-0.000708,0.464522,0.497341
893,-0.000707,0.464522,0.494305
894,-0.000706,0.46604,0.497341
895,-0.000705,0.46604,0.497341
896,-0.000704,0.46604,0.497341
897,-0.000703,0.46604,0.497341
898,-0.000702,0.46604,0.497341
899,-0.000701,0.46604,0.497341
900,-0.0007,0.46604,0.497341
901,-0.000699,0.467558,0.495823
902,-0.000698,0.467558,0.497341
903,-0.000697,0.46604,0.497341
904,-0.000696,0.46604,0.497341
905,-0.000695,0.469076,0.497341
906,-0.000694,0.467558,0.498859
907,-0.000693,0.467558,0.497341
908,-0.000692,0.467558,0.497341
909,-0.000691,0.467558,0.497341
910,-0.00069,0.469076,0.497341
911,-0.000689,0.469076,0.497341
912,-0.000688,0.469076,0.497341
913,-0.000687,0.469076,0.497341
914,-0.000686,0.469076,0.497341
915,-0.000685,0.472112,0.497341
916,-0.000684,0.469076,0.497341
917,-0.000683,0.470594,0.497341
918,-0.000682,0.470594,0.497341
919,-0.000681,0.470594,0.497341
920,-0.00068,0.470594,0.497341
921,-0.000679,0.470594,0.497341
922,-0.000678,0.470594,0.498859
923,-0.000677,0.470594,0.498859
924,-0.000676,0.470594,0.495823
925,-0.000675,0.472112,0.498859
926,-0.000674,0.472112,0.497341
927,-0.000673,0.472112,0.497341
928,-0.000672,0.472112,0.497341
929,-0.000671,0.470594,0.497341
930,-0.00067,0.47363,0.497341
931,-0.000669,0.47363,0.497341
932,-0.000668,0.47363,0.500377
933,-0.000667,0.47363,0.497341
934,-0.000666,0.472112,0.495823
935,-0.000665,0.47363,0.498859
936,-0.000664,0.47363,0.498859
937,-0.000663,0.47363,0.498859
938,-0.000662,0.47363,0.498859
939,-0.000661,0.47363,0.498859
940,-0.00066,0.47363,0.497341
941,-0.000659,0.47363,0.497341
942,-0.000658,0.47363,0.497341
943,-0.000657,0.47363,0.498859
944,-0.000656,0.47363,0.495823
945,-0.000655,0.475148,0.498859
946,-0.000654,0.475148,0.498859
947,-0.000653,0.475148,0.495823
948,-0.000652,0.475148,0.498859
949,-0.000651,0.475148,0.498859
950,-0.00065,0.475148,0.498859
951,-0.000649,0.475148,0.495823
952,-0.000648,0.475148,0.497341
953,-0.000647,0.476666,0.500377
954,-0.000646,0.476666,0.497341
955,-0.000645,0.475148,0.497341
956,-0.000644,0.476666,0.497341
957,-0.000643,0.476666,0.497341
958,-0.000642,0.476666,0.497341
959,-0.000641,0.476666,0.498859
960,-0.00064,0.476666,0.497341
961,-0.000639,0.476666,0.497341
962,-0.000638,0.476666,0.497341
963,-0.000637,0.476666,0.498859
964,-0.000636,0.476666,0.495823
965,-0.000635,0.476666,0.498859
966,-0.000634,0.479702,0.498859
967,-0.000633,0.479702,0.495823
968,-0.000632,0.479702,0.498859
969,-0.000631,0.479702,0.498859
970,-0.00063,0.479702,0.497341
971,-0.000629,0.479702,0.497341
972,-0.000628,0.479702,0.497341
973,-0.000627,0.479702,0.497341
974,-0.000626,0.479702,0.497341
975,-0.000625,0.479702,0.497341
976,-0.000624,0.479702,0.497341
977,-0.000623,0.479702,0.497341
978,-0.000622,0.479702,0.497341
979,-0.000621,0.479702,0.498859
980,-0.00062,0.479702,0.497341
981,-0.000619,0.479702,0.497341
982,-0.000618,0.48122,0.497341
983,-0.000617,0.48122,0.497341
984,-0.000616,0.48122,0.498859
985,-0.000615,0.48122,0.497341
986,-0.000614,0.48122,0.497341
987,-0.000613,0.479702,0.497341
988,-0.000612,0.48122,0.495823
989,-0.000611,0.48122,0.497341
990,-0.00061,0.48122,0.497341
991,-0.000609,0.48122,0.497341
992,-0.000608,0.48122,0.497341
993,-0.000607,0.48122,0.497341
994,-0.000606,0.48122,0.498859
995,-0.000605,0.48122,0.497341
996,-0.000604,0.48122,0.497341
997,-0.000603,0.48122,0.497341
998,-0.000602,0.48122,0.497341
999,-0.000601,0.48122,0.497341
1000,-0.0006,0.48122,0.497341
1001,-0.000599,0.48122,0.497341
1002,-0.000598,0.482738,0.497341
1003,-0.000597,0.482738,0.497341
1004,-0.000596,0.48122,0.497341
1005,-0.000595,0.482738,0.497341
1006,-0.000594,0.48122,0.497341
1007,-0.000593,0.482738,0.497341
1008,-0.000592,0.482738,0.497341
1009,-0.000591,0.482738,0.497341
1010,-0.00059,0.482738,0.497341
1011,-0.000589,0.482738,0.497341
1012,-0.000588,0.482738,0.497341
1013,-0.000587,0.482738,0.497341
1014,-0.000586,0.482738,0.497341
1015,-0.000585,0.482738,0.497341
1016,-0.000584,0.482738,0.497341
1017,-0.000583,0.482738,0.497341
1018,-0.000582,0.482738,0.497341
1019,-0.000581,0.482738,0.497341
1020,-0.00058,0.482738,0.498859
1021,-0.000579,0.484256,0.497341
1022,-0.000578,0.482738,0.497341
1023,-0.000577,0.484256,0.497341
1024,-0.000576,0.484256,0.497341
1025,-0.000575,0.484256,0.497341
1026,-0.000574,0.484256,0.497341
1027,-0.000573,0.484256,0.498859
1028,-0.000572,0.484256,0.497341
1029,-0.000571,0.484256,0.497341
1030,-0.00057,0.484256,0.497341
1031,-0.000569,0.484256,0.492787
1032,-0.000568,0.484256,0.556545
1033,-0.000567,0.48122,-0.264717
1034,-0.000566,0.472112,-0.490906
1035,-0.000565,0.459967,-0.506086
1036,-0.000564,0.452377,-0.50305
1037,-0.000563,0.440233,-0.501532
1038,-0.000562,0.434161,-0.501532
1039,-0.000561,0.423534,-0.50305
1040,-0.00056,0.41139,-0.500014
1041,-0.000559,0.406836,-0.50305
1042,-0.000558,0.394692,-0.501532
1043,-0.000557,0.385583,-0.501532
1044,-0.000556,0.377993,-0.50305
1045,-0.000555,0.367367,-0.501532
1046,-0.000554,0.361295,-0.501532
1047,-0.000553,0.350668,-0.501532
1048,-0.000552,0.34156,-0.501532
1049,-0.000551,0.332452,-0.50305
1050,-0.00055,0.324861,-0.500014
1051,-0.000549,0.317271,-0.50305
1052,-0.000548,0.308163,-0.50305
1053,-0.000547,0.300573,-0.500014
1054,-0.000546,0.291465,-0.50305
1055,-0.000545,0.282356,-0.50305
1056,-0.000544,0.274766,-0.50305
1057,-0.000543,0.268694,-0.501532
1058,-0.000542,0.259586,-0.501532
1059,-0.000541,0.253513,-0.506086
1060,-0.00054,0.244405,-0.501532
1061,-0.000539,0.235297,-0.501532
1062,-0.000538,0.229225,-0.501532
1063,-0.000537,0.223153,-0.501532
1064,-0.000536,0.21708,-0.50305
1065,-0.000535,0.206454,-0.50305
1066,-0.000534,0.200382,-0.50305
1067,-0.000533,0.19431,-0.501532
1068,-0.000532,0.186719,-0.501532
1069,-0.000531,0.177611,-0.50305
1070,-0.00053,0.171539,-0.50305
1071,-0.000529,0.163949,-0.50305
1072,-0.000528,0.157877,-0.50305
1073,-0.000527,0.151804,-0.500014
1074,-0.000526,0.145732,-0.50305
1075,-0.000525,0.138142,-0.50305
1076,-0.000524,0.130552,-0.50305
1077,-0.000523,0.12448,-0.50305
1078,-0.000522,0.116889,-0.50305
1079,-0.000521,0.112335,-0.50305
1080,-0.00052,0.106263,-0.50305
1081,-0.000519,0.100191,-0.50305
1082,-0.000518,0.0910827,-0.50305
1083,-0.000517,0.0880466,-0.50305
1084,-0.000516,0.0819744,-0.50305
1085,-0.000515,0.0743842,-0.50305
1086,-0.000514,0.06983,-0.50305
1087,-0.000513,0.0622398,-0.50305
1088,-0.000512,0.0592037,-0.50305
1089,-0.000511,0.0546496,-0.50305
1090,-0.00051,0.0455413,-0.50305
1091,-0.000509,0.0425052,-0.50305
1092,-0.000508,0.0364331,-0.506086
1093,-0.000507,0.0303609,-0.50305
1094,-0.000506,0.0258068,-0.50305
1095,-0.000505,0.0197346,-0.50305
1096,-0.000504,0.0151804,-0.50305
1097,-0.000503,0.0106263,-0.50305
1098,-0.000502,0.00455413,-0.50305
1099,-0.000501,0,-0.50305
1100,-0.0005,-0.00607218,-0.50305
1101,-0.000499,-0.0121444,-0.50305
1102,-0.000498,-0.0151804,-0.50305
1103,-0.000497,-0.0212526,-0.50305
1104,-0.000496,-0.0258068,-0.50305
1105,-0.000495,-0.0303609,-0.50305
1106,-0.000494,-0.034915,-0.50305
1107,-0.000493,-0.0394692,-0.500014
1108,-0.000492,-0.0440233,-0.50305
1109,-0.000491,-0.0516135,-0.50305
1110,-0.00049,-0.0531316,-0.50305
1111,-0.000489,-0.0576857,-0.50305
1112,-0.000488,-0.0622398,-0.506086
1113,-0.000487,-0.068312,-0.506086
1114,-0.000486,-0.0713481,-0.501532
1115,-0.000485,-0.0774203,-0.506086
1116,-0.000484,-0.0804563,-0.50305
1117,-0.000483,-0.0865285,-0.50305
1118,-0.000482,-0.0880466,-0.50305
1119,-0.000481,-0.0926007,-0.50305
1120,-0.00048,-0.0956368,-0.50305
1121,-0.000479,-0.101709,-0.50305
1122,-0.000478,-0.104745,-0.50305
1123,-0.000477,-0.110817,-0.506086
1124,-0.000476,-0.112335,-0.501532
1125,-0.000475,-0.116889,-0.506086
1126,-0.000474,-0.121444,-0.506086
1127,-0.000473,-0.12448,-0.501532
1128,-0.000472,-0.129034,-0.507604
1129,-0.000471,-0.13207,-0.50305
1130,-0.00047,-0.136624,-0.50305
1131,-0.000469,-0.13966,-0.50305
1132,-0.000468,-0.142696,-0.506086
1133,-0.000467,-0.14725,-0.506086
1134,-0.000466,-0.151804,-0.506086
1135,-0.000465,-0.154841,-0.506086
1136,-0.000464,-0.157877,-0.506086
1137,-0.000463,-0.160913,-0.506086
1138,-0.000462,-0.163949,-0.506086
1139,-0.000461,-0.170021,-0.506086
1140,-0.00046,-0.173057,-0.506086
1141,-0.000459,-0.174575,-0.506086
1142,-0.000458,-0.180647,-0.506086
1143,-0.000457,-0.182165,-0.506086
1144,-0.000456,-0.185201,-0.506086
1145,-0.000455,-0.188237,-0.506086
1146,-0.000454,-0.19431,-0.506086
1147,-0.000453,-0.195828,-0.506086
1148,-0.000452,-0.200382,-0.506086
1149,-0.000451,-0.200382,-0.506086
1150,-0.00045,-0.204936,-0.506086
1151,-0.000449,-0.206454,-0.507604
1152,-0.000448,-0.211008,-0.507604
1153,-0.000447,-0.214044,-0.506086
1154,-0.000446,-0.214044,-0.509122
1155,-0.000445,-0.220116,-0.507604
1156,-0.000444,-0.223153,-0.509122
1157,-0.000443,-0.226189,-0.506086
1158,-0.000442,-0.229225,-0.506086
1159,-0.000441,-0.232261,-0.509122
1160,-0.00044,-0.232261,-0.507604
1161,-0.000439,-0.236815,-0.506086
1162,-0.000438,-0.238333,-0.507604
1163,-0.000437,-0.242887,-0.50305
1164,-0.000436,-0.245923,-0.507604
1165,-0.000435,-0.247441,-0.507604
1166,-0.000434,-0.250477,-0.507604
1167,-0.000433,-0.253513,-0.50305
1168,-0.000432,-0.253513,-0.507604
1169,-0.000431,-0.258068,-0.507604
1170,-0.00043,-0.259586,-0.507604
1171,-0.000429,-0.262622,-0.506086
1172,-0.000428,-0.262622,-0.509122
1173,-0.000427,-0.268694,-0.507604
1174,-0.000426,-0.268694,-0.507604
1175,-0.000425,-0.273248,-0.507604
1176,-0.000424,-0.274766,-0.507604
1177,-0.000423,-0.277802,-0.507604
1178,-0.000422,-0.277802,-0.507604
1179,-0.000421,-0.280838,-0.507604
1180,-0.00042,-0.283874,-0.507604
1181,-0.000419,-0.285392,-0.506086
1182,-0.000418,-0.28691,-0.509122
1183,-0.000417,-0.291465,-0.506086
1184,-0.000416,-0.291465,-0.506086
1185,-0.000415,-0.294501,-0.506086
1186,-0.000414,-0.297537,-0.506086
1187,-0.000413,-0.299055,-0.507604
1188,-0.000412,-0.302091,-0.506086
1189,-0.000411,-0.302091,-0.507604
1190,-0.00041,-0.305127,-0.507604
1191,-0.000409,-0.305127,-0.507604
1192,-0.000408,-0.308163,-0.507604
1193,-0.000407,-0.312717,-0.507604
1194,-0.000406,-0.314235,-0.507604
1195,-0.000405,-0.315753,-0.507604
1196,-0.000404,-0.317271,-0.507604
1197,-0.000403,-0.320307,-0.50305
1198,-0.000402,-0.321825,-0.507604
1199,-0.000401,-0.323343,-0.507604
1200,-0.0004,-0.324861,-0.507604
1201,-0.000399,-0.324861,-0.507604
1202,-0.000398,-0.327898,-0.506086
1203,-0.000397,-0.329416,-0.509122
1204,-0.000396,-0.330934,-0.50305
1205,-0.000395,-0.332452,-0.507604
1206,-0.000394,-0.33397,-0.507604
1207,-0.000393,-0.338524,-0.507604
1208,-0.000392,-0.340042,-0.507604
1209,-0.000391,-0.34156,-0.507604
1210,-0.00039,-0.343078,-0.507604
1211,-0.000389,-0.344596,-0.507604
1212,-0.000388,-0.346114,-0.507604
1213,-0.000387,-0.347632,-0.509122
1214,-0.000386,-0.347632,-0.506086
1215,-0.000385,-0.34915,-0.507604
1216,-0.000384,-0.352186,-0.507604
1217,-0.000383,-0.353704,-0.507604
1218,-0.000382,-0.353704,-0.507604
1219,-0.000381,-0.35674,-0.507604
1220,-0.00038,-0.35674,-0.507604
1221,-0.000379,-0.358258,-0.507604
1222,-0.000378,-0.358258,-0.506086
1223,-0.000377,-0.362813,-0.509122
1224,-0.000376,-0.364331,-0.506086
1225,-0.000375,-0.365849,-0.506086
1226,-0.000374,-0.367367,-0.509122
1227,-0.000373,-0.368885,-0.506086
1228,-0.000372,-0.370403,-0.507604
1229,-0.000371,-0.370403,-0.507604
1230,-0.00037,-0.371921,-0.509122
1231,-0.000369,-0.371921,-0.506086
1232,-0.000368,-0.374957,-0.507604
1233,-0.000367,-0.376475,-0.507604
1234,-0.000366,-0.376475,-0.507604
1235,-0.000365,-0.377993,-0.506086
1236,-0.000364,-0.379511,-0.509122
1237,-0.000363,-0.381029,-0.507604
1238,-0.000362,-0.381029,-0.507604
1239,-0.000361,-0.385583,-0.507604
1240,-0.00036,-0.382547,-0.507604
1241,-0.000359,-0.387101,-0.507604
1242,-0.000358,-0.388619,-0.507604
1243,-0.000357,-0.387101,-0.507604
1244,-0.000356,-0.390137,-0.507604
1245,-0.000355,-0.390137,-0.50305
1246,-0.000354,-0.391655,-0.507604
1247,-0.000353,-0.391655,-0.507604
1248,-0.000352,-0.394692,-0.507604
1249,-0.000351,-0.39621,-0.507604
1250,-0.00035,-0.394692,-0.507604
1251,-0.000349,-0.397728,-0.507604
1252,-0.000348,-0.397728,-0.506086
1253,-0.000347,-0.399246,-0.506086
1254,-0.000346,-0.400764,-0.509122
1255,-0.000345,-0.400764,-0.507604
1256,-0.000344,-0.400764,-0.506086
1257,-0.000343,-0.4038,-0.509122
1258,-0.000342,-0.4038,-0.507604
1259,-0.000341,-0.4038,-0.507604
1260,-0.00034,-0.408354,-0.507604
1261,-0.000339,-0.405318,-0.509122
1262,-0.000338,-0.409872,-0.506086
1263,-0.000337,-0.409872,-0.506086
1264,-0.000336,-0.409872,-0.509122
1265,-0.000335,-0.412908,-0.507604
1266,-0.000334,-0.412908,-0.506086
1267,-0.000333,-0.412908,-0.507604
1268,-0.000332,-0.415944,-0.510641
1269,-0.000331,-0.415944,-0.506086
1270,-0.00033,-0.417462,-0.509122
1271,-0.000329,-0.417462,-0.507604
1272,-0.000328,-0.41898,-0.507604
1273,-0.000327,-0.41898,-0.507604
1274,-0.000326,-0.420498,-0.507604
1275,-0.000325,-0.420498,-0.507604
1276,-0.000324,-0.420498,-0.507604
1277,-0.000323,-0.423534,-0.507604
1278,-0.000322,-0.423534,-0.509122
1279,-0.000321,-0.423534,-0.507604
1280,-0.00032,-0.425052,-0.507604
1281,-0.000319,-0.425052,-0.507604
1282,-0.000318,-0.42657,-0.509122
1283,-0.000317,-0.425052,-0.506086
1284,-0.000316,-0.428088,-0.507604
1285,-0.000315,-0.42657,-0.507604
1286,-0.000314,-0.429607,-0.507604
1287,-0.000313,-0.429607,-0.507604
1288,-0.000312,-0.429607,-0.507604
1289,-0.000311,-0.429607,-0.507604
1290,-0.00031,-0.434161,-0.507604
1291,-0.000309,-0.434161,-0.507604
1292,-0.000308,-0.434161,-0.507604
1293,-0.000307,-0.435679,-0.509122
1294,-0.000306,-0.435679,-0.509122
1295,-0.000305,-0.434161,-0.509122
1296,-0.000304,-0.437197,-0.507604
1297,-0.000303,-0.435679,-0.507604
1298,-0.000302,-0.438715,-0.507604
1299,-0.000301,-0.438715,-0.507604
1300,-0.0003,-0.440233,-0.507604
1301,-0.000299,-0.440233,-0.507604
1302,-0.000298,-0.438715,-0.507604
1303,-0.000297,-0.441751,-0.507604
1304,-0.000296,-0.440233,-0.507604
1305,-0.000295,-0.443269,-0.507604
1306,-0.000294,-0.441751,-0.507604
1307,-0.000293,-0.444787,-0.509122
1308,-0.000292,-0.444787,-0.506086
1309,-0.000291,-0.444787,-0.510641
1310,-0.00029,-0.444787,-0.507604
1311,-0.000289,-0.446305,-0.507604
1312,-0.000288,-0.444787,-0.510641
1313,-0.000287,-0.447823,-0.507604
1314,-0.000286,-0.447823,-0.509122
1315,-0.000285,-0.446305,-0.509122
1316,-0.000284,-0.447823,-0.507604
1317,-0.000283,-0.449341,-0.507604
1318,-0.000282,-0.449341,-0.507604
1319,-0.000281,-0.450859,-0.507604
1320,-0.00028,-0.449341,-0.507604
1321,-0.000279,-0.452377,-0.507604
1322,-0.000278,-0.452377,-0.509122
1323,-0.000277,-0.452377,-0.509122
1324,-0.000276,-0.450859,-0.506086
1325,-0.000275,-0.453895,-0.509122
1326,-0.000274,-0.453895,-0.509122
1327,-0.000273,-0.452377,-0.509122
1328,-0.000272,-0.456931,-0.509122
1329,-0.000271,-0.456931,-0.509122
1330,-0.00027,-0.456931,-0.509122
1331,-0.000269,-0.458449,-0.509122
1332,-0.000268,-0.458449,-0.509122
1333,-0.000267,-0.458449,-0.509122
1334,-0.000266,-0.458449,-0.507604
1335,-0.000265,-0.459967,-0.507604
1336,-0.000264,-0.459967,-0.509122
1337,-0.000263,-0.459967,-0.507604
1338,-0.000262,-0.461485,-0.510641
1339,-0.000261,-0.461485,-0.507604
1340,-0.00026,-0.461485,-0.507604
1341,-0.000259,-0.461485,-0.507604
1342,-0.000258,-0.463004,-0.507604
1343,-0.000257,-0.463004,-0.509122
1344,-0.000256,-0.463004,-0.507604
1345,-0.000255,-0.464522,-0.507604
1346,-0.000254,-0.464522,-0.507604
1347,-0.000253,-0.464522,-0.507604
1348,-0.000252,-0.464522,-0.507604
1349,-0.000251,-0.464522,-0.507604
1350,-0.00025,-0.464522,-0.507604
1351,-0.000249,-0.46604,-0.507604
1352,-0.000248,-0.46604,-0.507604
1353,-0.000247,-0.467558,-0.507604
1354,-0.000246,-0.467558,-0.507604
1355,-0.000245,-0.467558,-0.507604
1356,-0.000244,-0.467558,-0.507604
1357,-0.000243,-0.467558,-0.507604
1358,-0.000242,-0.469076,-0.507604
1359,-0.000241,-0.469076,-0.507604
1360,-0.00024,-0.469076,-0.507604
1361,-0.000239,-0.467558,-0.507604
1362,-0.000238,-0.469076,-0.507604
1363,-0.000237,-0.470594,-0.507604
1364,-0.000236,-0.470594,-0.509122
1365,-0.000235,-0.470594,-0.507604
1366,-0.000234,-0.470594,-0.507604
1367,-0.000233,-0.472112,-0.507604
1368,-0.000232,-0.472112,-0.507604
1369,-0.000231,-0.472112,-0.507604
1370,-0.00023,-0.472112,-0.507604
1371,-0.000229,-0.472112,-0.507604
1372,-0.000228,-0.47363,-0.507604
1373,-0.000227,-0.47363,-0.507604
1374,-0.000226,-0.47363,-0.509122
1375,-0.000225,-0.47363,-0.506086
1376,-0.000224,-0.472112,-0.506086
1377,-0.000223,-0.47363,-0.509122
1378,-0.000222,-0.475148,-0.507604
1379,-0.000221,-0.475148,-0.507604
1380,-0.00022,-0.475148,-0.507604
1381,-0.000219,-0.475148,-0.507604
1382,-0.000218,-0.476666,-0.509122
1383,-0.000217,-0.476666,-0.506086
1384,-0.000216,-0.476666,-0.510641
1385,-0.000215,-0.476666,-0.509122
1386,-0.000214,-0.475148,-0.506086
1387,-0.000213,-0.478184,-0.510641
